processing,Li_average,Hf_average,Ti_average,Pb_average,Sb_average,Bi_average,Al_average,Sn_average,Ni_average,Mn_average,Mg_average,Cr_average,Si_average,Cu_average,Zn_average,Fe_average,O_average,Ag_average,P_average,Se_average,Co_average,Be_average,Zr_average,S_average,Te_average,C_average,As_average,Other_average,Nb_average,Cd_average,B_average,thermal_conductivity_average_W
1,0,0,0,1,0,0,0,0,18,0.7,0,0,0,61,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,18,0.5,0,0,0,54.5,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.005,0,0,0,0,19,0.3,0,0,0,70.884984,0.3,0.5,0,0,0,0,0,0,0,0.01,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0,20,0.3,0,0,0.1,78,0.2,0.25,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,20,0.5,0,0,0,69.949984,0.2,0.3,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,21,1,0,0,0,67.669984,0.5,0.75,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,20.5,1,0,0,0,68.249984,0.5,0.7,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0.05,20.5,1,0,0,0,68.199984,0.5,0.7,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,25,0.5,0,0,0,64.629984,0.5,0.3,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0.05,0,0,0,0,25,0.5,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.02,0,0,0,0,30,0.325,0,0,0.1,69,0.2,0.25,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,30.5,0.5,0,0,0,59.549984,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0.05,31,0.5,0,0,0,58.929984,0.2,0.3,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,30.5,2,0,0,0,55.879984,0.5,2,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,30,3,0,0,0,57.349984,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,30.5,1,0,0,0,58.179984,0.5,0.7,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0,44.4,0.7,0,0,0.1,53,0.2,0.5,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0.01,0,0,0,0.01,44,1.5,0,0,0,44.729984,0.2,0.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.01,0,0,0,0.01,44,1.5,0,0,0,44.729984,0.2,0.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.01,0,0,0,0,44,1.25,0,0,0,45.019984,0.2,0.5,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0.02,44,1.25,0,0,0,44.979984,0.2,0.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0,5,0.5,0,0,0.05,93,0.2,0.25,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0,5.5,0.55,0,0,0.05,92,0.2,1.25,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,5.25,0.55,0,0,0,83.399984,0.5,1.25,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.005,0,0,0,0,5.5,0.55,0,0,0,83.184984,0.5,1.25,0,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0.05,5.25,0.55,0,0,0,83.549984,0.3,1.25,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.8,0,0,0,0,6.5,0.5,0,0,0,51.5,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,7,0.3,0,0,0,82.809984,0.05,0.8,0,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0,108
1,0,0,0,3,0,0,0,0,7,5,0,0,0,46,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,2.3,9.5,0.3,0,0,0,78.099984,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.1,0,0,6.25,0.1,1,3.25,0,0,0,63,21.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0.04,0,2.05,0,0,0,0,0,0,77.5,0,0.07,0,0,0.01,0,0,0,0,0,0,0,0.04,0,0,0,0,167
1,0,0,0,0.2,0,0,4,0.2,2.5,3.25,0,0,0,63,23.5,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0.04,0,0,1.1,0,0,0,0,0,71.5,0,0.07,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,70,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,70,0,0.07,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,167
1,0,0,0,0.8,0,0,0,0,0.5,0,0,0,1,68,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.03,0.01,0,0,0,0,0,0,0,0,68.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.125,0,0,0,0,0,0,0,0,0,66.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.125,0,0,0,0,0,0,0,0,0,66.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,2,0,0,0,0,0,0,0,0,0,63.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,65.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,65.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.6,0,0,0.6,1,0,2,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.125,0,0,0,0,0,0,0,0,0,63.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.45,0.05,0,0.05,0.55,0.5,0.4,0,0,0.05,63.5,0,0.425,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,167
1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,63.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,3.1,0,0,0,0,0,0,0,0,0,61.5,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,3,0,0,0,0,0,0,0,0,0,61.5,0,0.35,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,167
1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,63.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.8,0,0,1.75,0.5,0.25,2.5,0,0,0.8,58.5,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.125,0,0,0,0,0,0,0,0,0,61.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,2,0,0,0,0,0,0,0,0,0,61.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0.05,0,0.05,1.25,0.5,0.4,0,0,0.05,61.5,0,0.425,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,167
1,0,0,0,0.7,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.8,0.01,0,1.625,0,0,1.8,0,0,0,58.5,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.25,0.01,0,0.05,0.2,0.3,0.1,0,0,0,60.5,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,2,0,0,0,0,0,0,0,0,0,59.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,2.15,0.1,0.03,0.3,1,0,1,0,0,0.3,58.5,0,1,0,0,0.03,0,0,0,0,0,0,0,0.05,0,0,0,0,167
1,0,0,0,2,0.1,0,1,1.4,1,0.8,0,0,0.3,61,0,0.65,0,0,0.05,0,0,0,0,0,0,0,0.1,0,0,0,0,167
1,0,0,0,4,0,0,0,0,0,0,0,0,0,57.5,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.85,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.1,0.01,0,0,0.9,0,0,0,0,0,62,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.5,0,0,0.85,1.2,2,1.1,0,0,0,58.5,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.5,0,0,0.85,1.2,0,1.1,0,0,0,58.5,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.125,0,0,0,0,0,0,0,0,0,59.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.75,0.05,0.05,0.3,0.7,0.5,1,0,0,0.2,58.25,0,0.5,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,167
1,0,0,0,3,0,0,0,0,0,0,0,0,0,57.5,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.25,0,0,0.5,0.7,0.8,0.5,0,0,0.125,61,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,60.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0.1,0,1,1,0,1.5,0,0,0,58.5,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,59.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.5,0,0,0.5,1,1,0.5,0,0,0.05,60.5,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,2,0,0,0,0,0,0,0,0,0,57.5,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,2,0,0,0.5,0,0,0,0,0,0,55.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.005,0,0.0005,0,0,0,0,0,0,0,99.9,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
1,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,90.959483,0,0,0.04,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,385
1,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,90.995483,0,0,0,0.1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,380
1,0,0,0,0.005,0,0.0005,0,0,0,0,0,0,0,99.95,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,386
1,0,0,0,0.005,0,0.0005,0,0,0,0,0,0,0,99.95,0,0,0,0,0.0045,0.0002,0,0,0,0,0,0,0,0,0,0,0,386
1,0,0,0,0.005,0,0.0005,0,0,0,0,0,0,0,99.9,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,370
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9,0,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0,328.5
1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,89.199983,0,0.2,0,0,0,0,0.3,1.7,0,0,0,0,0,0,0,0,0,108.5
1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,88.949983,0,0.2,0,0,0,0,0.3,1.95,0,0,0,0,0,0,0,0,0,108.5
1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,87.749982,0,0.2,0,0,0,0,2.4,0.55,0,0,0,0,0,0,0,0,0,215.5
1,0,0,0,0,0,0,0,0,0,0,0,0.85,0.1,90.069983,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.5
1,0,0,0,0,0,0,0,0,0,0,0,0.85,0.1,89.904983,0,0.08,0,0,0,0,0,0,0.165,0,0,0,0,0,0,0,0,243.5
1,0,0,0,0.03,0,0,0,0,0,0,0,0,0,88.6124837,0.125,2.35,0,0,0.0825,0,0,0,0,0,0,0,0,0,0,0,0,230
1,0,0,0,0.02,0,0,0,0,1.3,0.1,0,0,0.55,89.029984,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.5
1,0,0,0,0,0,0,0,0,1.3,0,0,0,0.55,89.199984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,1.3,0,0,0,0.55,89.199984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,1.3,0,0,0,0.55,89.199984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,1.3,0,0,0,0.55,89.199984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,1.9,0,0,0,0,88.399982,0,0.2,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0,0,230
1,0,0,0,0.02,0,0,0,0,2.05,0.1,0,0,0.6,88.229984,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.5
1,0,0,0,0.02,0,0,0,0,3.55,0.1,0,0,1.05,86.279984,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5
1,0,0,0,0,0,0,0,0,3.55,0,0,0,1.05,86.449984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.642482,0,0,0,0,0.0075,0,0,0,0,0.45,0,0,0,0,0,0,0,372.5
1,0,0,0,0.05,0,0,0.05,0,0,1,0,0,2.95,86.499982,0.4,0.2,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,38
1,0,0,0,0,0,0,0,0.125,0.02,0,0,0,0,90.8199827,0.1,0.02,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,340
1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.542482,0,0,0,0,0.0075,0,0,0,0,0,0.55,0,0,0,0,0,0,368
1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5299823,0.55,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,385
1,0,0,0,0.05,0,0,9.75,0.1,5,1,0,0,0.2,71.8999834,0.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
1,0,0,0,0.02,0,0,0,0,25,0.325,0,0,0.1,74,0.2,0.25,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,25,0.225,0,0,0,65.254984,0.2,0.3,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,25,0.5,0,0,0,64.629984,0.5,0.3,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,25,0.5,0,0,0,64.649984,0.5,0.3,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0.005,0,0,0,0,25,0.5,0,0,0,64.684984,0.3,0.5,0,0,0,0,0,0,0,0.01,0,0.05,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,25,0.5,0,0,0,64.649984,0.5,0.3,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,25,0.3,0,0,0,64.829984,0.5,0.3,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,25,0.5,0,0,0,64.629984,0.5,0.3,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,25,0.5,0,0,0,64.729984,0.5,0.3,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0.05,25,0.5,0,0,0,64.929984,0.2,0.3,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0.05,0,0,0,2.3,9.5,0.3,0,0,0,78.099984,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,2.3,9.5,0.3,0,0,0,78.519984,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0.05,0,0,0,2.3,9.5,0.3,0,0,0,78.099984,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,2.3,9.5,0.3,0,0,0,78.519984,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,2.3,9.5,0.3,0,0,0,78.519984,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,2.3,9.5,0.3,0,0,0,78.519984,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,10,0.65,0,0,0,78.329984,0.5,1.5,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,108
1,0,0,0,0.01,0,0,0,0,10.5,0.75,0,0,0,78.189984,0,1.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.3,10,0.75,0,0,0,77.809983,0.5,1.5,0,0,0.02,0,0.1,0,0,0.05,0,0.05,0,0,0,0,0,46
1,0,0,0,0.02,0,0,0,0.03,10,0.75,0,0,0,78.149984,0.5,1.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,10,0.75,0,0,0,78.169984,0.5,1.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,10,0.75,0,0,0,78.299984,0.5,1.4,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,10,0.65,0,0,0,78.509984,0.3,1.5,0,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,10,0.75,0,0,0,78.149984,0.5,1.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,10,0.75,0,0,0,78.169984,0.5,1.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,10,0.75,0,0,0,78.169984,0.5,1.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,10,0.75,0,0,0,78.149984,0.5,1.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,10,0.75,0,0,0,78.299984,0.5,1.4,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,10,0.75,0,0,0,78.149984,0.5,1.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,10,0.75,0,0,0,78.169984,0.5,1.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,10,0.65,0,0,0,77.849984,1,1.5,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0.05,10,0.65,0,0,0,78.249984,0.5,1.5,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,30.5,1.75,0,0,0,56.469984,0.5,1.75,0,0,0,0,0,0,0,0.02,0,0.06,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,30.5,2,0,0,0,56.549984,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,30.5,2,0,0,0,55.879984,0.5,2,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0,30.5,2,0,0,0,55.919984,0.5,2,0,0,0,0,0,0,0,0.06,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,30.5,2,0,0,0,55.879984,0.5,2,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0,30.5,2,0,0,0,55.919984,0.5,2,0,0,0,0,0,0,0,0.06,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,30.5,2,0,0,0,55.889984,0.5,2,0,0,0,0,0,0,0,0.06,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,30.5,1,0,0,0,58.419984,0.5,0.55,0,0,0,0,0,0,0,0.02,0,0.06,0,0,0,0,0,108
1,0,0,0,0.01,0,0,0,0,31,1,0,0,0,58.199984,0,0.7,0,0,0,0,0,0,0,0.08,0,0.06,0,0,0,0,0,108
1,0,0,0,0.1,0,0,0,0,31,1.05,0.05,0,0.15,57.999984,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,30.5,1,0,0,0,58.179984,0.5,0.7,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,31,1,0,0,0,57.719984,0.5,0.7,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,31,1,0,0,0,57.739984,0.5,0.7,0,0,0,0,0,0,0,0.05,0,0.06,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,30.5,1,0,0,0,58.189984,0.5,0.75,0,0,0,0,0,0,0,0.03,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,30.5,1,0,0,0,58.179984,0.5,0.7,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,31,1,0,0,0,57.719984,0.5,0.7,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,31,1,0,0,0,57.719984,0.5,0.7,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,31,1,0,0,0,57.699984,0.5,0.7,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,31,1,0,0,0,57.739984,0.5,0.7,0,0,0,0,0,0,0,0.05,0,0.06,0,0,0,0,0,108
1,0,0,0,0.02,0,0,0,0.03,31,1,0,0,0,57.699984,0.5,0.7,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0.03,0,0,0,0,31,1,0,0,0,57.719984,0.5,0.7,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0.05,30.5,1,0,0,0,58.189984,0.5,0.7,0,0,0,0,0,0,0,0.05,0,0.06,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.04,0,0,0,0,10,0.175,0,0,0,62.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,10,0.5,0,0,0,63,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,10,0.5,0,0,0,63,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,1.75,0,0,0,0,10,0.5,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,1.75,0,0,0,0,10,0.35,0,0,0,45.5,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,1.75,0,0,0,0.2,10,0,0,0,0,46.5,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,1.25,0,0,0,0.3,10,0.5,0,0,0,46.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,1.75,0,0,0,0,10,0.5,0,0,0,46,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,1.75,0,0,0,0,10,0.5,0,0,0,46.5,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,1.75,0,0,0,0,10,0.5,0,0,0,46,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,12,0.5,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.04,0,0,0,0,12,0.175,0,0,0,62.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.03,0,0,0,0.03,12,0.5,0,0,0,64.5,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,12,0.5,0,0,0,64,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
